Country_code_A3,country,year,Substance,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,population,Jan_kg_per_person,Feb_kg_per_person,Mar_kg_per_person,Apr_kg_per_person,May_kg_per_person,Jun_kg_per_person,Jul_kg_per_person,Aug_kg_per_person,Sep_kg_per_person,Oct_kg_per_person,Nov_kg_per_person,Dec_kg_per_person
MMR,Myanmar,2020,SO2,18.53967563476457,14.813021800819508,11.988169530939372,9.830787954689736,8.416713091501572,7.246458849647222,7.7951023881262,7.674636010338029,7.724959826024966,8.626636797968242,11.402179710921551,15.28327199373006,53016522,0.349696187817914,0.27940387716907394,0.2261213877994368,0.18542876039076528,0.15875641732027562,0.13668302967228257,0.14703156853869442,0.1447593263537361,0.14570853640729142,0.16271600762434477,0.21506842170675686,0.2882737572587289
MMR,Myanmar,2021,SO2,18.6742191065406,15.199874868621746,12.331160026928105,9.990210757102805,8.667787907257622,7.506466312254794,8.097344182469461,8.029505856689312,8.117877406777628,9.104259067842866,11.708646632918638,16.4884320742182,53387102,0.34978896413108546,0.28471061921701135,0.23097638877135726,0.18712779646857033,0.16235734067860852,0.14060449117943868,0.15167229310310684,0.150401605554265,0.15205690330929797,0.1705329326143769,0.21931601818204402,0.308846733696431
MMR,Myanmar,2022,SO2,19.361685845481205,17.878592211485223,11.502850903006095,10.03269211637648,8.606927394992729,7.576984175879632,8.075556560032298,7.931379645112592,8.118637431449452,9.401486906158588,11.844659122095972,14.479748055415154,53756787,0.3601719322525955,0.3325829762014092,0.2139795092851456,0.18663117117428316,0.16010866488342634,0.1409493498166033,0.1502239440023136,0.14754192145286868,0.1510253473937989,0.17488930106925082,0.2203379290896975,0.26935664989455477
PAK,Pakistan,2008,SO2,84.0786700069631,79.21444531841254,70.8699303994159,65.0717322154424,66.44637265327397,67.49682289208113,70.91749414838343,71.38537841077158,69.36701897192854,69.69134619332327,73.77501505537086,77.65052876296407,189000000,0.4448606878675296,0.41912404930377006,0.3749731767164863,0.34429487944678516,0.35156810927658183,0.3571260470480483,0.3752248367639335,0.3777004148718073,0.3670212644017384,0.36873728144615486,0.3903439950019622,0.4108493585342014
PAK,Pakistan,2009,SO2,94.06523630868806,83.59766180027086,82.74324183702655,72.31523258556301,70.02398732601897,74.7999781354852,80.39343294254705,80.47770395053317,74.0794742997543,80.64908114113254,80.74358554409595,92.57230025773188,194000000,0.4848723521066395,0.43091578247562295,0.4265115558609616,0.37275893085341755,0.36094838827844833,0.3855668976055938,0.4143991388791085,0.4148335255182122,0.3818529603080118,0.4157169130986214,0.4162040491963709,0.4771768054522262
PAK,Pakistan,2010,SO2,84.95835993346287,74.55843738351487,71.3694272640357,64.51154410711364,67.35055936621373,72.55617737013553,79.75004322784521,82.78599962874571,76.23561291115725,79.29440511542121,78.51886454241277,95.53093885440892,199000000,0.4269264318264466,0.37466551449002444,0.35864033801022965,0.32417861360358613,0.3384450219407725,0.3646039063825906,0.4007539860695739,0.41601004838565686,0.3830935322168706,0.39846434731367447,0.3945671585045868,0.4800549691176328
PAK,Pakistan,2011,SO2,89.35775521816107,78.45649990397979,76.06291420960014,63.4501971380879,58.68085074219835,61.33157318389822,72.81990302082868,71.71669756731316,70.88010564881908,74.16393709040334,74.92218003597188,91.70842040284931,204000000,0.43802821185373075,0.3845906858038225,0.37285742259607907,0.31103037812788187,0.28765122912842334,0.3006449665877364,0.3569603089256308,0.3515524390554567,0.34745149827852495,0.36354871122746735,0.3672655884116269,0.4495510804061241
PAK,Pakistan,2012,SO2,89.95192635176996,77.66878911698024,75.63072662349121,56.19027432901617,61.38148751543312,69.61374758948807,78.8008796740977,74.52159817894119,75.72159342836811,72.894263450807,77.21927795275818,85.09705316042688,208000000,0.4324611843835094,0.37340763998548193,0.3636092626129385,0.2701455496587316,0.2951033053626593,0.3346814787956157,0.3788503830485466,0.3582769143218326,0.36404612225176974,0.35045318966734135,0.3712465286190297,0.40912044788666774
PAK,Pakistan,2013,SO2,96.25445205025171,80.60026213486232,78.80688455114353,69.93350052225921,74.78187451802825,80.88971758855952,85.7168651812493,79.73702563476246,83.7705249745855,80.68648002374731,90.82642722995458,95.22183062513426,211000000,0.4561822372049844,0.3819917636723333,0.3734923438442821,0.3314383911007545,0.3544164669100865,0.3833635904671067,0.40624106720971237,0.37790059542541454,0.3970167060406896,0.3824003792594659,0.4304570010898321,0.45128829680158417
PAK,Pakistan,2014,SO2,96.09258976926829,84.79075072851546,83.93142920598801,77.32627287553936,78.57016108220326,76.28440281398605,81.30915297754458,84.8449123402728,81.47312897347841,77.66332909864202,88.61146672468247,98.9915195773148,214000000,0.4490307933143378,0.3962184613482031,0.3922029402148972,0.36133772371747364,0.3671502854308563,0.3564691720279722,0.37994931297918033,0.396471552991929,0.3807155559508337,0.3629127527973926,0.41407227441440403,0.4625771942865178
PAK,Pakistan,2015,SO2,97.22909570558404,85.76132849919098,83.64030538881741,65.06872522221458,68.43138896680382,67.94679722452992,73.29076082388114,79.70546329250415,75.62883354944678,78.81454576412905,84.83780822495527,102.35376539901746,217000000,0.4480603488736592,0.3952134953879769,0.3854391953401724,0.2998558766000672,0.31535202288849684,0.3131188812190319,0.33774544158470576,0.36730628245393615,0.34851997027394827,0.36320067172409704,0.39095764158965557,0.47167633824432015
PAK,Pakistan,2016,SO2,190.8312193676525,63.66747299400508,52.58087134953726,56.84736086800851,49.10110612798256,43.2020170760032,43.4669416108454,43.48483011413117,42.38602444521147,46.96680936163044,103.94889705086489,325.1611286944196,220000000,0.8674146334893296,0.28939760451820495,0.23900396067971483,0.2583970948545841,0.2231868460362844,0.19637280489092365,0.19757700732202454,0.19765831870059622,0.19266374747823395,0.21348549709832018,0.4724949865948404,1.47800513042918
PAK,Pakistan,2017,SO2,277.45951283453905,145.9501876317117,61.53141255003092,51.486594206130725,50.21143808197096,49.99419145466482,49.351251021777095,46.42163332330637,48.03294574715324,56.845678500015374,65.1451420125517,70.23628821079049,223000000,1.2442130620382916,0.6544851463305459,0.2759256168162822,0.23088158836829922,0.22516339947072178,0.22418919934827272,0.22130605839361925,0.20816875929733797,0.2153943755477724,0.2549133565023111,0.29213068167063544,0.31496093368067485
PAK,Pakistan,2018,SO2,150.7100222852653,89.62369926479612,49.290817065405896,42.68554025687267,41.00303126346315,40.84611555226868,40.319882052675695,37.69866956938028,39.57093251300017,47.57802264768132,53.01622357600659,60.26034621868579,227000000,0.6639208030187899,0.3948180584352252,0.21714016328372643,0.18804202756331573,0.18063009367164382,0.1799388350320206,0.17762062578271232,0.16607343422634482,0.174321288603525,0.2095948134259089,0.23355164570928014,0.2654640802585277
PAK,Pakistan,2019,SO2,166.38582437055675,101.83295828176908,59.0036286986578,47.17498815005462,46.11698724383456,48.02750128069724,49.45596388234943,46.84550894655956,47.15751039676304,54.44616697137445,61.86651764631279,67.90393112034658,231000000,0.7202849539850941,0.44083531723709557,0.25542696406345367,0.20422072792231435,0.19964063741919721,0.20791126095539927,0.21409508174177244,0.20279441102406737,0.20414506665265383,0.23569769251677253,0.2678204227113108,0.29395641177639215
PAK,Pakistan,2020,SO2,167.3971045568397,97.66827926184727,57.78825120635132,47.3710653343168,45.565672328457694,47.413346401913806,49.2021860386511,46.42508205610399,47.2910889841879,54.956357058942174,61.802250972991935,66.91682440157591,235000000,0.7123281044971902,0.4156096989865841,0.2459074519419205,0.2015790014226247,0.19389647799343698,0.20175892085920769,0.20937100441979192,0.1975535406642723,0.20123867652845914,0.2338568385486901,0.26298830201273166,0.2847524442620251
PAK,Pakistan,2021,SO2,191.66893929516948,108.96473273955908,61.7477330128817,52.7656816147682,50.84923515212106,52.78535120295548,54.75340628060661,51.92636975314663,52.159396791474826,61.13333716837559,68.30761795377371,74.79974074619992,239000000,0.8019620891011275,0.45591938384752756,0.2583587155350699,0.22077691052204268,0.21275830607582033,0.22085921005420706,0.22909375012806113,0.21726514541065536,0.21824015393922522,0.25578802162500247,0.28580593286097794,0.31296962655313776
PAK,Pakistan,2022,SO2,182.97875771194697,106.38543175885415,56.90603917101076,48.1853030709182,47.02494162708844,49.1247245441965,50.43490774537821,47.97049690122422,48.533221916882944,56.54872262886454,63.19550962190852,69.78865093124737,244000000,0.7499129414424056,0.43600586786415635,0.2332214720123392,0.19748075029064838,0.19272517060282146,0.2013308382958873,0.2067004415794189,0.19660039713616487,0.19890664720033996,0.23175705995436288,0.25899799025372344,0.28601906119363674
