Country_code_A3,Name,Year,Substance,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
IRQ,Iraq,2015,SO2,105.3063353057589,95.66829779743681,91.21621808949756,73.15023767331779,79.62680594227612,80.16629371138613,89.9923716466247,99.95011879870354,90.90843750325783,90.53923465062272,94.9764776856856,114.04342621624059
IRQ,Iraq,2016,SO2,225.4207527287723,55.739046918431825,46.477991115477224,56.89514053178688,49.314506251689856,43.081046399233266,45.46186255216626,46.43319585723408,42.35277740088404,42.90998643002057,115.1498482237948,411.63642167203875
IRQ,Iraq,2017,SO2,426.45671839698053,207.21820439798606,59.72491477951554,51.70694787456783,52.999378280416835,52.844544289357884,52.69575796634165,50.04097404934896,49.21501748338952,57.503631273873516,64.13450929197677,61.758294004446576
IRQ,Iraq,2018,SO2,387.0080197399102,187.45984455534094,56.361108450397325,50.052293369505634,51.091574220795586,50.73601458641373,50.50486657953392,47.98271648301648,47.35322487525258,55.35575859853542,62.197763183265046,62.75778585187854
IRQ,Iraq,2019,SO2,395.0156108660177,192.6079770901711,61.18421457352121,52.83269982006743,52.71841755981022,52.381613044068374,52.1667384454469,49.57861260250376,48.96976972695256,56.72917477328541,63.48922185218344,62.76024661049908
IRQ,Iraq,2020,SO2,308.5962827798591,152.93173600292835,48.12463033391237,41.659816221135195,42.26185613283025,41.87140468374173,41.649566151890554,39.61588080266313,39.20523973403208,45.59985966102969,51.02812137160093,52.794785941267165
IRQ,Iraq,2021,SO2,347.0572206876539,170.3258998474661,55.17958236959616,46.99992659340749,47.25213668039477,47.07559905888885,46.83741718631058,44.54104222844222,44.10832803912934,51.17476896962871,57.321740480522784,60.334455687512204
IRQ,Iraq,2022,SO2,384.95134879075937,186.69022308878002,63.656815093720084,51.18638226562079,52.41017996485971,51.84649980060389,51.61351343684163,49.077611113135745,48.55234526286949,56.153967303420494,62.570962832119235,64.16535766720368
MMR,Myanmar,2008,SO2,5.543383761069252,5.198714906575938,4.1949171968778005,3.58092711746861,2.747849817056603,2.3214580161943656,2.1879552301346314,2.0591206001513154,2.70071705514438,3.602873820370074,4.477728403015806,5.189939748918587
MMR,Myanmar,2009,SO2,5.603315072211796,4.374272664525276,4.1862963612084005,3.4678447945481365,2.694862988587957,2.2270709288238195,2.0706111866527253,1.997082269225607,2.6429821554400093,3.477038342566938,4.033011096039265,5.774368470640221
MMR,Myanmar,2010,SO2,5.895604297786704,4.972039715740823,4.301096525062331,3.89757365658836,3.0673371816547816,2.600287405536652,2.448172734612431,2.30519169980313,2.9834636165491886,3.8550768084345086,4.468562160491597,5.9427845572362115
MMR,Myanmar,2011,SO2,6.120358863100647,4.9032490483744855,4.4291885173288765,3.716078251345088,2.8871625294654173,2.4460965521841214,2.340983507800195,2.2040553921592863,2.7776389878885728,3.7100369153016057,4.695520003203829,5.252537728617236
MMR,Myanmar,2012,SO2,7.567229377047956,6.018383672169898,5.355066765128853,4.566843870269515,3.6114559912763626,3.1802125956938103,3.0308348359713975,2.8489623834844475,3.5111348115756136,4.585421924521989,4.940425558747514,6.921867104952816
MMR,Myanmar,2013,SO2,8.07044008793643,5.423885240097399,5.268038499956764,4.5947056411192575,3.7834046645287485,3.2188130788909888,3.0569020522099666,2.9237647985092843,3.5950105759110826,4.588009052038502,5.317551814907677,8.181046805130892
MMR,Myanmar,2014,SO2,8.630647585317236,6.929838618692319,5.975056648288789,5.014734400950665,4.1566974223843784,3.584881230056534,3.381089508339232,3.3503057637842044,3.994325013440304,4.987245012402995,5.895518735052238,7.5954555827793255
MMR,Myanmar,2015,SO2,8.753019180049412,7.718932942039331,6.141753158994145,5.391853303398451,4.370873830408768,3.8688970039991513,3.6697685187713196,3.592564596834262,4.226225109228591,5.284830489883093,6.08326168498097,8.407596094008312
MMR,Myanmar,2016,SO2,13.250674551020241,7.727831860789638,5.800645189166366,4.773977400736928,3.800151473543202,2.9663040975534947,2.737135298985152,2.7199356238471752,3.3965635202966795,4.131398045512322,5.923401819602123,8.01143358255642
