Country_code_A3,country,year,Substance,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,population,Jan_kg_per_person,Feb_kg_per_person,Mar_kg_per_person,Apr_kg_per_person,May_kg_per_person,Jun_kg_per_person,Jul_kg_per_person,Aug_kg_per_person,Sep_kg_per_person,Oct_kg_per_person,Nov_kg_per_person,Dec_kg_per_person
IRQ,Iraq,2014,NOx,38.630880027352944,35.91717126602082,36.05574847232274,35.61099078706825,35.72384532078207,35.06446566053318,36.38126704096543,37.23664885257572,36.51098027226605,36.05552083207464,38.44527928970479,39.38389063654296,36550059,1.0569307159628099,0.9826843580750668,0.9864757939877126,0.9743073407095801,0.9773950110663862,0.9593545570072317,0.9953818964003706,1.018784917763764,0.998930816288588,0.9864695658104038,1.0518527286017456,1.0775328881560209
IRQ,Iraq,2015,NOx,33.141919699427966,31.379664302060405,30.83515484630427,28.26533972570671,28.924637396471603,28.72737319574003,30.10868612262404,31.505165595849,30.405812415799723,31.27378126788181,31.967434174793457,34.91107681072661,37560535,0.8823601607226299,0.8354424212024777,0.8209455708313066,0.7525276124449961,0.7700805485457436,0.7648286478278339,0.8016042935124337,0.8387837286090041,0.8095148915157817,0.8326234242372161,0.8510910234583574,0.9294616493275885
IRQ,Iraq,2016,NOx,51.56294738144517,26.572740827947158,25.27655296787705,27.138545777613693,25.551462748126603,24.54030104654048,24.76500613515922,24.97524779354016,24.33583903515402,25.57782079826272,36.210147011623086,78.47044737718733,38469627,1.3403547526323862,0.6907459962621202,0.6570521977735071,0.7054538318662069,0.6641983492100562,0.6379136726888587,0.6437547765971117,0.6492199103864501,0.632598778125767,0.6648835144219807,0.9412658722067434,2.0398026572284502
IRQ,Iraq,2017,NOx,89.0073148716548,53.78012739456814,29.94319449059208,28.79913525739557,28.641636425426167,28.38399074308167,28.82886577685312,28.127108467066957,28.1922861590675,30.66400082497251,31.808461702652664,30.62289440717256,39337353,2.2626666026983258,1.3671516584902939,0.761189866806546,0.732106587278396,0.7281027888537942,0.7215531442362598,0.7328623707053477,0.7150229062709674,0.7166797969112843,0.7795135789887162,0.8086070687738613,0.7784686073608603
IRQ,Iraq,2018,NOx,84.19532580383978,52.54128310532335,31.921554419923797,31.1713230373704,31.01293329210532,30.720699612815704,31.325024093658183,30.603112295188467,30.63394441802029,33.15935490717948,34.3985809885999,33.71204570803459,40265624,2.0909976659951868,1.3048669779791158,0.7927743630627405,0.7741423065334937,0.7702086845122609,0.7629510376597095,0.7779594845880988,0.7600307471998563,0.7607964654420925,0.8235152373940481,0.8542915164707221,0.8372413577406522
IRQ,Iraq,2019,NOx,87.44099800562992,55.474323574205215,35.17676161877957,33.95187800843824,33.40262217864637,33.08676372978242,33.903400108399424,33.158316620756814,33.3169402013318,35.981818576485395,37.08834629874173,35.687935659672824,41192171,2.1227576960104853,1.3467200739238825,0.8539671681490051,0.824231332901542,0.8108973469411546,0.8032294226439878,0.8230544612081607,0.8049664733805075,0.8088172920366785,0.8735110993903525,0.9003736729181313,0.8663766631691451
IRQ,Iraq,2020,NOx,70.6351275204496,46.30313105873915,30.03615545326952,29.10399972129233,28.75699800387066,28.456399927340136,29.336215496573978,28.724836666902394,28.954618965409303,31.335088124791664,32.166346355401245,31.270087326554684,42116605,1.6771325115224647,1.0994032177745368,0.7131665872230091,0.6910338504561877,0.6827947790157981,0.6756574972588635,0.6965474899169574,0.682031152959798,0.6874870129111618,0.7440079304775792,0.7637449969056443,0.7424645772505805
IRQ,Iraq,2021,NOx,78.46473466342641,50.60321184078899,32.90076785675326,31.66399055477461,31.21155761229429,30.93175605221316,31.70136707057684,31.03492971448665,31.277140196662664,33.82471569967216,34.77794395290538,34.26390361216446,43071211,1.8217443355244043,1.1748732080179727,0.7638691156548457,0.7351544063800438,0.7246501058977489,0.7181538511237392,0.736022190566614,0.7205492716349826,0.7261727606558976,0.7853207493904029,0.8074521970813725,0.7955175351852647
IRQ,Iraq,2022,NOx,86.88061576898973,55.34221820891075,36.77752118973992,34.514366517191085,34.29212013752973,33.91015197759141,34.789867075308656,34.03494143174713,34.21994762714803,36.93750042850323,37.95729927561762,37.02174782980842,44070551,1.9713984463001093,1.2557641543649125,0.8345146669425558,0.7831616744975819,0.7781187064697632,0.7694515091856103,0.7894130272006051,0.7722830928922838,0.7764810480165776,0.8381447381609373,0.8612848810448869,0.8400563866289854
MMR,Myanmar,2008,NOx,11.030480238404683,11.060093522505989,12.851003099423208,13.957726720228257,10.38540772111199,7.317459962945559,6.140832837010688,6.664677328460542,10.883480950537894,13.970073698620649,12.876229426221098,11.47189766720154,48390793,0.22794584578113203,0.22855780690566466,0.2655671110705544,0.2884376521837172,0.21461536538803963,0.15121595471571542,0.12690085151137506,0.13772614407167375,0.22490809254847083,0.28869280357981836,0.2660884153359731,0.23706777583085983
