Country_code_A3,country,year,Substance,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,population,Jan_kg_per_person,Feb_kg_per_person,Mar_kg_per_person,Apr_kg_per_person,May_kg_per_person,Jun_kg_per_person,Jul_kg_per_person,Aug_kg_per_person,Sep_kg_per_person,Oct_kg_per_person,Nov_kg_per_person,Dec_kg_per_person
BGD,Bangladesh,2013,CO,1161.9454637866786,375.1188855548494,139.71138201377255,96.44185504773624,71.19955198370283,51.32605265862298,44.913448055832696,44.01281751966437,75.14866697040482,101.6310748047694,223.3383958402107,525.3634546237407,157000000,7.4009265209342585,2.389292264680569,0.8898814141004621,0.6142793315142436,0.4535003311063875,0.3269175328574712,0.2860729175530745,0.280336417322703,0.4786539297478014,0.6473316866545822,1.4225375531223612,3.3462640421894316
BGD,Bangladesh,2014,CO,863.5914858836938,537.4741078474843,212.42370352982175,96.96204167366928,72.13413555787518,52.00366496423151,45.63580815456224,44.44465631250323,76.13975305045159,103.33812959201008,231.6283897890804,574.7132165694742,158000000,5.465768897998062,3.4017348597942045,1.3444538198089984,0.6136838080611979,0.4565451617587037,0.32913712002678175,0.2888342288263433,0.28129529311710905,0.48189717120538983,0.6540387948861398,1.466002467019496,3.637425421325786
BGD,Bangladesh,2015,CO,913.5937687465406,472.49045712111047,167.93378092433585,103.28284213550634,78.26043208267268,58.332253433337065,51.98800047791986,50.15482581603279,82.13298808792288,110.30060568354004,162.7914051006365,718.2374840273504,159000000,5.7458727594122045,2.9716380951013237,1.0561873014109173,0.6495776234937506,0.4922039753627213,0.3668695184486608,0.3269685564649048,0.3154391560756779,0.5165596735089489,0.69371450115434,1.0238453150983426,4.51721688067516
BGD,Bangladesh,2016,CO,1217.3280336999007,327.1412382552443,109.89263860992315,109.93641398987384,90.11094272811415,59.49950933122898,44.142557658203096,59.80637003072202,83.14651082728955,108.4764091878308,229.75817951021696,551.9350657662283,161000000,7.561043687577023,2.0319331568648713,0.6825629727324419,0.682834869502322,0.559695296447914,0.3695621697591862,0.2741773767590254,0.37146813683678276,0.5164379554490034,0.6737665166946012,1.4270694379516582,3.4281681103492443
BGD,Bangladesh,2017,CO,1018.38934763004,494.29193624086224,247.4192249257651,114.78397541510368,89.90629815839888,65.25795480560772,52.33208062983001,58.27968587201639,93.69455255536276,112.98485368468415,206.81234375117856,489.2344399120143,162000000,6.286353997716296,3.051184791610261,1.5272791662084266,0.708543058117924,0.554977149125919,0.402826881516097,0.3230375347520371,0.35975114735812586,0.5783614355269306,0.6974373684239763,1.2766194058714726,3.019965678469224
BGD,Bangladesh,2018,CO,1164.8461004879443,322.83383916107647,138.46090795022897,121.82421698584574,99.75320380536628,75.10113663533652,61.13964512659767,66.81440034938,103.30269512286944,120.5416908057642,246.1937756345252,594.9394375666426,164000000,7.10272012492649,1.9684990192748566,0.8442738289648107,0.7428305913771082,0.608251242715648,0.45793375997156416,0.3728027141865712,0.4074048801791463,0.6298944824565209,0.7350103097912452,1.501181558747105,3.627679497357577
BGD,Bangladesh,2019,CO,821.5127679786505,386.7074532783951,193.95915208293565,111.03608954996784,88.94480608584975,64.05380656409193,50.3017481925564,56.36170434608383,92.61645685650764,109.47225393600836,127.79557696998002,858.0067275809033,165000000,4.978865260476669,2.3436815350205764,1.1755100126238522,0.6729459972725323,0.5390594308233319,0.3882048882672238,0.3048590799548873,0.34158608694596265,0.56131185973641,0.663468205672778,0.7745186483029092,5.200040773217595
BGD,Bangladesh,2020,CO,897.9491313971687,583.0131886532027,142.56702256658792,109.98000065880991,85.59757780765221,60.88976851313404,48.41852968975468,54.43725597770602,89.55142642108615,108.95917188672396,183.0406837641569,581.7597006078311,166000000,5.409332116850414,3.5121276424891734,0.8588374853408911,0.6625301244506622,0.5156480590822423,0.36680583441647013,0.29167788969731734,0.32793527697413266,0.5394664242234105,0.6563805535344818,1.1026547214708247,3.5045765096857298
BGD,Bangladesh,2021,CO,975.3469170701694,564.7210940040245,116.84644407511033,110.46293997930384,86.09642582887854,60.618121555352815,47.40328236127487,53.600519844630426,90.13790165159794,109.05096954258842,184.3395469006185,528.7982127890059,168000000,5.805636411131961,3.361435083357289,0.6955145480661329,0.6575174998768085,0.5124787251718961,0.3608221521151953,0.2821623950075885,0.3190507133608954,0.5365351288785593,0.6491129139439786,1.0972592077417767,3.1476084094583685
BGD,Bangladesh,2022,CO,823.712178226259,688.1273640802649,152.00236166259597,113.37142114605383,90.68261709506962,64.7957275291689,50.77356512271817,56.90893069925012,94.68775795944173,112.12158128093874,180.79633593676544,540.9335619718917,169000000,4.874036557551828,4.071759550770798,0.8994222583585562,0.6708368115151114,0.5365835331069209,0.3834066717702302,0.3004352965841312,0.33673923490680546,0.5602825914759865,0.6634413093546672,1.0698008043595588,3.200790307525986
