Country_code_A3,Name,Year,Substance,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
TJK,Tajikistan,2011,CO,4.9052119253013995,4.912428321126762,5.590728188827633,5.450315478259588,4.549346197084345,4.111558827218382,3.6899812628372035,3.521452122713092,4.598240660878638,5.834294791995589,5.722435309425582,5.293213593096638
TJK,Tajikistan,2012,CO,6.524786079479345,6.467476752289391,7.007997902718012,6.4118697333175,5.523109004549571,4.939142126524946,4.385138732311663,4.219143431596993,5.5370363618586165,7.133912446704649,7.061163860675712,6.601936831956925
TJK,Tajikistan,2013,CO,6.205988371590274,5.712971399530315,6.405247276111643,6.288710214460704,5.180164822315766,4.460492420555004,3.9190612937026503,3.856575254813132,5.115344781350054,6.699224822959254,6.987408369029569,6.423565400468253
TJK,Tajikistan,2014,CO,6.57682774243538,6.608599645862038,6.879350671792128,6.399138522176094,5.175977288790452,4.483472750111107,3.8684571469882707,3.9710096353338256,5.175357209320456,7.117242915031241,7.465118369466286,7.0886008054003
TJK,Tajikistan,2015,CO,7.2460258803987445,6.529769737234775,7.430701289900651,6.877829850683241,5.561081848267049,4.7468594484790625,3.837787777151565,4.117440201866028,5.580055499759904,7.382049489461725,7.986970830401207,7.856111939335745
TJK,Tajikistan,2016,CO,10.237067306814055,9.68504249323324,9.345719224073742,8.89082573006974,6.9615339838003685,5.773808497053644,5.012116974641662,5.174622550361702,6.540660576059614,9.472525407811556,10.642542265959056,10.29237708043583
TJK,Tajikistan,2017,CO,9.799446381050315,9.032513029017363,9.567534763959776,8.589198688510375,6.79332437510997,5.827173628663264,4.931050736283619,5.005751312437375,6.686196669808845,9.176340965664172,9.268462909203656,9.79377948231816
TJK,Tajikistan,2018,CO,9.147179016419338,8.371857032610189,8.377124755528413,7.885441473103212,6.638321245067939,5.530070207060987,4.590805375928232,4.5478336290672,6.14171395450125,9.005226003126166,9.343686935828305,9.39812685278338
TJK,Tajikistan,2019,CO,9.554463498866784,8.933942170697732,9.141319695861066,8.03697961709387,7.0265938492418245,6.132095882601367,4.928474062635866,4.873702310270064,6.283129713072848,8.690289035109517,9.920132854772165,9.701923961391193
TJK,Tajikistan,2020,CO,10.548676453718302,9.338118424722541,9.495540474433188,8.724001053742798,7.153839879629232,6.121853000646563,5.3788006260341925,5.025531479565812,6.914415988179211,9.937355842850305,10.724065916275407,10.91625417037305
TJK,Tajikistan,2021,CO,11.991918584854302,9.866481965144443,10.702982362488681,9.920715504324733,7.773371351980626,6.578466241906802,5.6522639961495535,5.75729812849657,6.835563486691866,10.44758865963285,11.870568911009729,11.68778495497938
TJK,Tajikistan,2022,CO,11.698614266792832,10.82085053400533,10.626045558249231,9.237827392236943,7.764948426155518,6.731638148320455,5.37596753205044,5.8845540385789725,7.240055316401632,10.674148192608971,11.7708148983397,12.35570867323564
